repaymentId,loanAccountNo,customerId,customerName,mobileNumber,email,branchCode,ifscCode,paymentMode,amount,penaltyAmount,totalAmount,status,paymentDate,dueDate,referenceNumber,remarks
RPY000131,LN332163,CUST22504,Oviya Master,8380888161,nehawagle@example.com,BR551,SBIN0996490,CASH,14155.23,797.49,14952.72,REVERSED,2026-04-01,2026-03-14,REF42588097,Delayed payment
RPY000132,LN489783,CUST17558,Aahana Golla,6836886117,sudikshabehl@example.net,BR226,SBIN0778945,CHEQUE,18112.08,692.16,18804.24,PENDING,2026-05-23,2026-05-13,REF75764418,Delayed payment
RPY000133,LN166611,CUST67837,Hamsini Sani,6605349892,nwalla@example.net,BR873,SBIN0785720,CASH,43004.51,70.09,43074.6,REVERSED,2026-01-30,2026-01-29,REF77485523,Manual verification required
RPY000134,LN238077,CUST22083,Aryan Dass,6748616263,sawhneywakeeta@example.com,BR497,SBIN0134558,NEFT,5094.29,155.66,5249.95,PENDING,2026-05-01,2026-03-17,REF58321093,Transaction failed at gateway
RPY000135,LN431041,CUST40373,Chaaya Thakur,8798939249,ishwar43@example.net,BR784,SBIN0315023,IMPS,6573.81,341.99,6915.8,REVERSED,2026-05-12,2026-04-19,REF30560637,Customer requested reversal
RPY000136,LN425294,CUST76155,Arya Nagar,9961751469,ekbal60@example.net,BR699,SBIN0672872,UPI,44048.46,249.07,44297.53,INVALID,2026-01-23,2026-01-09,REF51402860,
RPY000137,LN468239,CUST31477,Zashil Narula,8680510217,modyoscar@example.net,BR647,SBIN0399253,IMPS,34848.65,933.63,35782.28,PENDING,2026-02-15,2026-01-05,REF38986945,
RPY000138,LN971636,CUST25088,Dalaja Varty,6768837185,venkateshucchal@example.com,BR839,SBIN0858280,CHEQUE,903.28,1189.48,2092.76,INVALID,2026-02-17,2026-01-11,REF92760728,Auto-debit processed
RPY000139,LN654714,CUST91418,Varsha Varma,9019710371,dugalkiaan@example.net,BR320,SBIN0997203,IMPS,1155.14,1406.31,2561.45,SUCCESS,2026-05-03,2026-03-22,REF63364586,
RPY000140,LN781951,CUST50939,Ayushman Tripathi,6221027469,menondarika@example.org,BR298,SBIN0383296,CASH,8896.45,923.16,9819.61,INVALID,2026-01-05,2025-11-22,REF60994452,Customer requested reversal
RPY000141,LN562042,CUST68453,Aarini Raval,8000419281,rehaanjhaveri@example.com,BR329,SBIN0544422,IMPS,16974.96,106.32,17081.28,FAILED,2026-02-22,2026-01-22,REF37282149,
RPY000142,LN353987,CUST64985,Shivani Varughese,9847472647,srinivassamaksh@example.net,BR813,SBIN0491489,CHEQUE,32279.96,523.7,32803.66,REVERSED,2026-04-12,2026-02-28,REF93455748,
RPY000143,LN250293,CUST30717,Eiravati Arya,7942087236,vkala@example.org,BR595,SBIN0486740,UPI,18971.45,891.35,19862.8,FAILED,2026-06-03,2026-04-20,REF57731529,Payment received successfully
RPY000144,LN965752,CUST74647,Jeremiah Mody,9014140492,goelpraneel@example.com,BR940,SBIN0727549,CASH,12322.25,1631.39,13953.64,FAILED,2026-02-17,2026-01-11,REF24710728,Auto-debit processed
RPY000145,LN471157,CUST28363,Radha Gera,8884577396,nidhi95@example.org,BR230,SBIN0654880,UPI,3666.9,601.8,4268.7,SUCCESS,2026-02-13,2026-01-22,REF63909520,
RPY000146,LN741474,CUST88278,Waida Talwar,9643066571,usane@example.net,BR323,SBIN0597693,CHEQUE,26773.23,121.08,26894.31,PENDING,2026-01-25,2026-01-08,REF62120118,Transaction failed at gateway
RPY000147,LN604088,CUST83359,Saanvi Raju,6118555271,keyadixit@example.net,BR280,SBIN0169822,CASH,15341.76,1223.56,16565.32,REVERSED,2026-06-06,2026-04-29,REF89262218,Manual verification required
RPY000148,LN260281,CUST26184,Charvi Bora,9708737970,dkhare@example.net,BR683,SBIN0238415,NEFT,13031.35,183.82,13215.17,SUCCESS,2026-03-31,2026-03-25,REF84092082,Transaction failed at gateway
RPY000149,LN536583,CUST96391,Anvi Chana,8891230629,fbutala@example.com,BR664,SBIN0439931,NEFT,18223.8,183.64,18407.44,REVERSED,2026-06-05,2026-05-30,REF79936682,Customer requested reversal
RPY000150,LN325700,CUST79637,Teerth Wagle,8630806895,ethanshukla@example.com,BR974,SBIN0603799,UPI,5450.22,552.98,6003.2,INVALID,2026-06-26,2026-05-20,REF83453081,Auto-debit processed
RPY000151,LN248824,CUST25566,Advika Sekhon,9336617910,oscariyer@example.com,BR765,SBIN0597647,CASH,49773.22,1206.14,50979.36,SUCCESS,2026-03-10,2026-02-22,REF67803515,
RPY000152,LN499416,CUST34551,Lohit Devan,9852896505,bhavaniganguly@example.net,BR684,SBIN0908309,CASH,3297.08,643.14,3940.22,PENDING,2026-06-26,2026-06-21,REF59318440,
RPY000153,LN346924,CUST74022,Nathaniel Nagar,7900567886,aradhana95@example.com,BR951,SBIN0335448,CASH,47087.35,1894.84,48982.19,SUCCESS,2026-06-24,2026-06-15,REF59340852,Transaction failed at gateway
RPY000154,LN543430,CUST14441,Urishilla Tailor,8949975353,cshan@example.org,BR236,SBIN0696040,NEFT,49361.11,1245.85,50606.96,FAILED,2026-03-14,2026-02-21,REF19596661,Auto-debit processed
RPY000155,LN965979,CUST12435,Siddharth Luthra,8379502531,libniparmar@example.com,BR370,SBIN0263403,CASH,28568.92,316.73,28885.65,PENDING,2026-06-12,2026-05-20,REF39734961,Manual verification required
RPY000156,LN487500,CUST62938,Libni Dayal,6572846961,bahrirajeshri@example.com,BR752,SBIN0815850,NETBANKING,36452.29,164.17,36616.46,PENDING,2026-02-10,2026-02-03,REF46911490,Payment received successfully
RPY000157,LN269748,CUST74092,Warinder Sura,9588087683,kalarachita@example.com,BR210,SBIN0948719,NETBANKING,39988.18,1781.81,41769.99,FAILED,2026-06-29,2026-05-19,REF32962730,Payment received successfully
RPY000158,LN571911,CUST44145,Neha Anand,6531690417,dsubramanian@example.net,BR409,SBIN0344383,NEFT,39846.28,1188.88,41035.16,REVERSED,2026-02-26,2026-01-29,REF79617633,Auto-debit processed
RPY000159,LN413422,CUST21746,Brijesh Mahajan,8882486390,xdey@example.org,BR340,SBIN0449408,NETBANKING,28429.74,1727.49,30157.23,REVERSED,2026-04-01,2026-02-17,REF33845588,Auto-debit processed
RPY000160,LN918736,CUST65051,Kashish Parekh,9901763282,bhattishivani@example.org,BR839,SBIN0456237,CASH,28456.82,869.76,29326.58,INVALID,2026-06-29,2026-06-29,REF29436982,
RPY000161,LN295034,CUST79047,Rudra Amble,9488899052,janani13@example.com,BR161,SBIN0719382,NETBANKING,37170.31,1029.16,38199.47,FAILED,2026-01-26,2025-12-13,REF97993516,Payment received successfully
RPY000162,LN611046,CUST82240,Krisha Sunder,6799219016,lmadan@example.net,BR374,SBIN0729334,UPI,3162.17,1275.94,4438.11,FAILED,2026-05-25,2026-05-25,REF39158461,Auto-debit processed
RPY000163,LN408961,CUST37647,Divya Khare,6762584211,sjha@example.com,BR441,SBIN0759678,IMPS,9091.91,404.48,9496.39,REVERSED,2026-06-08,2026-05-31,REF68824961,Customer requested reversal
RPY000164,LN806073,CUST98246,Harita Char,8051021993,krishnachar@example.org,BR459,SBIN0944807,CASH,20279.99,1068.55,21348.54,FAILED,2026-02-04,2026-01-23,REF53491720,Customer requested reversal
RPY000165,LN680706,CUST63777,Chakradhar Sangha,9673428509,cdewan@example.com,BR406,SBIN0572559,IMPS,31966.09,1256.87,33222.96,INVALID,2026-02-23,2026-02-02,REF64908833,Customer requested reversal
RPY000166,LN826712,CUST20175,Kalpit Sule,6010660122,yachanakaran@example.com,BR799,SBIN0251649,NEFT,21108.42,159.26,21267.68,SUCCESS,2026-01-03,2025-12-26,REF48555396,Transaction failed at gateway
RPY000167,LN733891,CUST57938,Bhavna Palla,8007357824,nilima31@example.net,BR443,SBIN0578158,NEFT,10804.19,558.8,11362.99,FAILED,2026-03-17,2026-03-07,REF18989964,Manual verification required
RPY000168,LN242688,CUST82693,Vritti Nagi,9452257713,gsalvi@example.com,BR979,SBIN0459613,IMPS,7357.75,1378.52,8736.27,PENDING,2026-04-22,2026-04-14,REF21018625,Manual verification required
RPY000169,LN917717,CUST93967,Wriddhish Hegde,6415712719,tanvi23@example.org,BR583,SBIN0956295,NEFT,25401.92,413.34,25815.26,INVALID,2026-02-07,2026-01-11,REF40631278,Manual verification required
RPY000170,LN213698,CUST68641,Samuel Chand,7378198926,falakmurthy@example.com,BR661,SBIN0822449,IMPS,27392.94,237.08,27630.02,INVALID,2026-01-18,2025-12-14,REF37049814,
RPY000171,LN258402,CUST46159,Hemang Misra,6000591849,adityakaur@example.com,BR216,SBIN0141535,UPI,31332.66,110.4,31443.06,INVALID,2026-03-01,2026-02-27,REF23766400,Transaction failed at gateway
RPY000172,LN870268,CUST17063,Finn Mander,8657606821,rmital@example.com,BR103,SBIN0867979,UPI,41419.7,1096.88,42516.58,INVALID,2026-02-19,2026-01-19,REF32051405,Transaction failed at gateway
RPY000173,LN616585,CUST60838,Pahal Magar,8723909448,wpatil@example.net,BR824,SBIN0334845,CASH,36371.63,1918.1,38289.73,FAILED,2026-06-01,2026-04-28,REF60750910,Customer requested reversal
RPY000174,LN644002,CUST10235,Mugdha Swamy,9548758209,vanshabal@example.net,BR182,SBIN0828980,CASH,46789.78,1565.83,48355.61,INVALID,2026-05-07,2026-04-30,REF60666008,Manual verification required
RPY000175,LN943431,CUST82757,Devansh Mand,9730666038,nishagola@example.com,BR818,SBIN0241252,NEFT,40732.85,1861.14,42593.99,INVALID,2026-01-29,2025-12-22,REF94642503,Delayed payment
RPY000176,LN267971,CUST79644,Nidhi Gokhale,7129102957,leelawagle@example.org,BR405,SBIN0228139,NEFT,29840.08,85.65,29925.73,FAILED,2026-01-04,2025-12-14,REF47630693,Auto-debit processed
RPY000177,LN754278,CUST34281,Jason Pathak,9613227565,chamelipau@example.com,BR118,SBIN0408048,CHEQUE,43830.19,1759.7,45589.89,SUCCESS,2026-06-05,2026-05-21,REF75516958,Transaction failed at gateway
RPY000178,LN796880,CUST92910,Nidra Yohannan,8458069667,ghosevritti@example.net,BR177,SBIN0191850,IMPS,29643.78,1502.08,31145.86,PENDING,2026-02-21,2026-02-17,REF68757300,Payment received successfully
RPY000179,LN447250,CUST66887,Veer Lall,8086184927,falangara@example.net,BR672,SBIN0444896,CHEQUE,23732.83,1491.64,25224.47,INVALID,2026-01-09,2025-12-18,REF47591253,
RPY000180,LN321467,CUST46292,Darsh Din,7340393305,anshgulati@example.net,BR176,SBIN0196220,CASH,19430.98,444.68,19875.66,INVALID,2026-02-27,2026-02-07,REF74026311,Delayed payment
RPY000181,LN997746,CUST87277,Varenya Soni,8160297537,teerth62@example.com,BR400,SBIN0892764,UPI,38409.31,782.73,39192.04,FAILED,2026-06-06,2026-05-05,REF20910708,Auto-debit processed
RPY000182,LN338518,CUST60437,Ishaan Das,8569537944,zayanthakur@example.com,BR389,SBIN0629137,CHEQUE,48199.88,687.83,48887.71,PENDING,2026-04-27,2026-04-19,REF39996605,Transaction failed at gateway
RPY000183,LN742309,CUST23876,Ojas Bera,9689508876,darabina@example.com,BR392,SBIN0242183,NETBANKING,20863.39,753.84,21617.23,REVERSED,2026-06-08,2026-04-29,REF48388580,Payment received successfully
RPY000184,LN178281,CUST61186,Samuel Ram,9698546974,badalvrishti@example.com,BR417,SBIN0157323,IMPS,16663.37,1457.05,18120.42,FAILED,2026-03-29,2026-02-25,REF80657298,Manual verification required
RPY000185,LN637541,CUST88077,Gayathri Hans,6429414487,teerthsahota@example.org,BR205,SBIN0384424,CHEQUE,25473.0,209.99,25682.99,INVALID,2026-05-31,2026-05-08,REF86190155,Transaction failed at gateway
RPY000186,LN233876,CUST93660,Aishani Bhatt,8841304840,chasmum40@example.com,BR222,SBIN0185357,IMPS,26284.64,371.07,26655.71,PENDING,2026-01-08,2025-11-30,REF71263764,Manual verification required
RPY000187,LN822865,CUST11517,Fariq Radhakrishnan,9097688104,khoslasamar@example.com,BR781,SBIN0438094,CHEQUE,2123.98,1863.98,3987.96,PENDING,2026-01-18,2025-12-04,REF41092708,
RPY000188,LN437462,CUST24768,Omkaar Khurana,8403996680,chakrika82@example.com,BR362,SBIN0700267,NETBANKING,41603.28,557.28,42160.56,SUCCESS,2026-06-09,2026-05-08,REF86588564,Manual verification required
RPY000189,LN458364,CUST45974,Girik Deshmukh,6918426690,murthyladli@example.org,BR835,SBIN0839750,NEFT,5852.49,38.95,5891.44,SUCCESS,2026-03-12,2026-02-20,REF13229870,Payment received successfully
RPY000190,LN554739,CUST96907,Lakshmi Kalita,9337099441,fprasad@example.net,BR169,SBIN0771113,UPI,1872.37,688.62,2560.99,PENDING,2026-05-23,2026-05-09,REF56595189,Payment received successfully
RPY000191,LN503294,CUST17857,Arunima Khosla,7958294544,vaishnavi90@example.net,BR188,SBIN0247310,NETBANKING,34226.55,881.07,35107.62,FAILED,2026-05-08,2026-04-10,REF64545798,Transaction failed at gateway
RPY000192,LN165348,CUST25775,Nandini Kuruvilla,9692288458,siya00@example.org,BR860,SBIN0674560,NETBANKING,32256.12,1271.58,33527.7,SUCCESS,2026-05-02,2026-04-12,REF94042403,Customer requested reversal
RPY000193,LN256501,CUST18469,Hiral Mani,6596055431,vyanjanakrishna@example.com,BR860,SBIN0620357,NEFT,42666.91,769.79,43436.7,PENDING,2026-02-19,2026-02-13,REF76994691,Transaction failed at gateway
RPY000194,LN263632,CUST35931,Rudra Badami,7528767483,hemal27@example.org,BR829,SBIN0291414,CASH,6913.46,392.56,7306.02,FAILED,2026-02-11,2026-01-09,REF65783509,Manual verification required
RPY000195,LN334816,CUST14885,Oliver Suri,6165270612,nravi@example.net,BR609,SBIN0315459,UPI,9264.12,1851.15,11115.27,PENDING,2026-05-25,2026-05-18,REF79882438,
RPY000196,LN408261,CUST42134,Janaki Din,7540807995,raghavanbanjeet@example.net,BR385,SBIN0640130,NETBANKING,34813.67,309.69,35123.36,PENDING,2026-04-15,2026-03-08,REF80242143,Manual verification required
RPY000197,LN920439,CUST56391,Om Kapadia,6461732346,anay30@example.com,BR896,SBIN0523780,CHEQUE,45825.03,1877.24,47702.27,PENDING,2026-06-07,2026-05-15,REF44407855,Customer requested reversal
RPY000198,LN618755,CUST66129,Michael Kant,9491471051,darpan21@example.com,BR880,SBIN0950453,IMPS,20595.86,768.05,21363.91,FAILED,2026-06-28,2026-05-14,REF78013667,Delayed payment
RPY000199,LN712760,CUST62922,Lavanya Verma,9076825909,tripti02@example.org,BR603,SBIN0780579,CASH,5543.84,922.15,6465.99,INVALID,2026-02-27,2026-01-25,REF29004694,
RPY000200,LN880825,CUST48441,Naveen Bora,6259445684,uzacharia@example.net,BR898,SBIN0583785,NETBANKING,36109.91,1141.2,37251.11,FAILED,2026-03-03,2026-02-02,REF71725695,
RPY000201,LN201719,CUST70393,Arya Luthra,9499454862,anita85@example.com,BR363,SBIN0564930,NETBANKING,22333.5,1953.27,24286.77,REVERSED,2026-01-27,2026-01-02,REF72350666,Manual verification required
RPY000202,LN172798,CUST40980,Hitesh Bhandari,6339392997,victorpant@example.org,BR204,SBIN0326118,NEFT,43774.9,955.36,44730.26,PENDING,2026-05-26,2026-04-30,REF79056248,Customer requested reversal
RPY000203,LN165322,CUST71013,Ubika Bandi,7394850288,jeetnatarajan@example.net,BR554,SBIN0154072,CHEQUE,20949.56,1919.81,22869.37,PENDING,2026-06-21,2026-05-28,REF83708764,
RPY000204,LN201881,CUST50735,Chavvi Gokhale,6805339140,jasmit77@example.org,BR716,SBIN0780136,NEFT,22603.1,669.81,23272.91,SUCCESS,2026-06-01,2026-05-12,REF66858824,Delayed payment
RPY000205,LN577989,CUST11366,Nilima Borah,9936080169,parthbarad@example.net,BR598,SBIN0684693,CASH,34575.18,780.33,35355.51,PENDING,2026-02-20,2026-01-06,REF13181483,Manual verification required
RPY000206,LN482264,CUST89160,Manan Singh,8013529749,shaurya29@example.com,BR267,SBIN0900937,CHEQUE,30898.74,558.07,31456.81,SUCCESS,2026-01-23,2026-01-15,REF18915426,Auto-debit processed
RPY000207,LN326052,CUST66880,Amara Mahal,6661910735,fitan30@example.net,BR110,SBIN0423642,CASH,32973.92,648.9,33622.82,SUCCESS,2026-03-28,2026-03-16,REF51493234,Transaction failed at gateway
RPY000208,LN606167,CUST72710,Anika Sood,8347359847,aaravkar@example.org,BR406,SBIN0128821,NETBANKING,1353.94,1034.78,2388.72,FAILED,2026-03-25,2026-02-17,REF76206316,
RPY000209,LN183168,CUST77091,Harsh Batta,8829818643,janya50@example.net,BR594,SBIN0656951,NETBANKING,41605.08,1242.71,42847.79,FAILED,2026-01-21,2026-01-21,REF63814670,Auto-debit processed
RPY000210,LN930860,CUST67517,Ishanvi Mistry,7128889511,fnaik@example.org,BR311,SBIN0504485,NEFT,46632.74,1316.1,47948.84,FAILED,2026-02-28,2026-02-16,REF86738078,Manual verification required
RPY000211,LN122527,CUST82440,Faqid Gera,6124759456,shivani32@example.org,BR247,SBIN0244877,IMPS,13608.01,532.35,14140.36,REVERSED,2026-05-07,2026-03-31,REF45655739,Payment received successfully
RPY000212,LN409530,CUST45838,Saumya Varughese,7970109569,dalbir03@example.com,BR444,SBIN0633326,IMPS,25713.2,515.68,26228.88,REVERSED,2026-03-09,2026-02-18,REF79095655,Transaction failed at gateway
RPY000213,LN297615,CUST51113,Zaitra Bains,9532534334,hardikshetty@example.com,BR935,SBIN0180160,NETBANKING,14658.44,1811.39,16469.83,SUCCESS,2026-03-31,2026-03-25,REF32409084,Customer requested reversal
RPY000214,LN969322,CUST86901,Vincent Uppal,9019202408,atianne@example.org,BR169,SBIN0180490,IMPS,49801.2,455.1,50256.3,SUCCESS,2026-05-16,2026-05-10,REF61685135,Payment received successfully
RPY000215,LN537383,CUST77656,Bhanumati Goel,9653502852,chasmum54@example.net,BR984,SBIN0881945,CASH,33352.9,601.72,33954.62,FAILED,2026-03-13,2026-01-27,REF38786559,Manual verification required
RPY000216,LN702819,CUST35953,Warinder Wadhwa,8409924490,garayatan@example.net,BR682,SBIN0661116,CASH,37612.26,1693.91,39306.17,SUCCESS,2026-01-23,2025-12-27,REF27764057,Transaction failed at gateway
RPY000217,LN109842,CUST33887,Lipika Bhat,9329166227,aadibava@example.org,BR561,SBIN0517603,CASH,3415.54,1495.13,4910.67,SUCCESS,2026-06-14,2026-06-05,REF52755669,Customer requested reversal
RPY000218,LN548524,CUST83651,Advik Rajagopalan,7993783280,oshakadakia@example.org,BR233,SBIN0956122,IMPS,16691.69,147.24,16838.93,FAILED,2026-05-08,2026-04-26,REF26248537,Transaction failed at gateway
RPY000219,LN386298,CUST91339,Chanakya Basak,8082765909,hsrivastava@example.com,BR642,SBIN0153454,NETBANKING,16518.12,1214.47,17732.59,FAILED,2026-02-22,2026-02-17,REF11232959,Payment received successfully
RPY000220,LN648023,CUST74593,Yash Sem,8212151357,yahvidash@example.org,BR751,SBIN0719827,NEFT,28077.45,1166.31,29243.76,PENDING,2026-05-16,2026-04-18,REF43606765,Transaction failed at gateway
RPY000221,LN792587,CUST62747,Balendra Kala,8443425322,bakshiandrew@example.com,BR735,SBIN0698514,CHEQUE,14959.92,274.14,15234.06,REVERSED,2026-06-13,2026-05-17,REF54601406,Delayed payment
RPY000222,LN720553,CUST53834,Alka Morar,9156828490,hchakrabarti@example.net,BR464,SBIN0946452,NETBANKING,22795.14,1720.1,24515.24,SUCCESS,2026-01-23,2026-01-23,REF79521606,Payment received successfully
RPY000223,LN589263,CUST87389,Upasna Saxena,9882647982,kaulzilmil@example.com,BR996,SBIN0844909,UPI,40704.09,1248.13,41952.22,PENDING,2026-05-09,2026-05-05,REF37277009,Auto-debit processed
RPY000224,LN692832,CUST37145,Ekansh Jayaraman,8833601134,sunderishaan@example.org,BR735,SBIN0351808,NETBANKING,8837.34,474.66,9312.0,PENDING,2026-03-29,2026-03-19,REF53108002,Manual verification required
RPY000225,LN668375,CUST60214,Anmol Bains,9299300856,faraspuri@example.net,BR790,SBIN0877853,UPI,28907.74,1578.33,30486.07,INVALID,2026-01-04,2025-11-22,REF31078029,Manual verification required
RPY000226,LN781134,CUST10255,Karan Shere,8811001293,surajoshua@example.org,BR222,SBIN0289954,CHEQUE,48043.86,157.78,48201.64,FAILED,2026-04-05,2026-02-25,REF49425767,Delayed payment
RPY000227,LN558014,CUST37123,Anita Bobal,8365122523,janinidhi@example.net,BR609,SBIN0135703,CHEQUE,35695.25,939.32,36634.57,SUCCESS,2026-05-18,2026-05-02,REF37500313,Auto-debit processed
RPY000228,LN226782,CUST34791,Reva Dora,8694110004,chavviverma@example.com,BR286,SBIN0661787,NETBANKING,45211.28,1855.4,47066.68,INVALID,2026-01-19,2025-12-18,REF61166194,Payment received successfully
RPY000229,LN406196,CUST73796,Arunima Guha,8999000949,ibajaj@example.org,BR615,SBIN0434509,NETBANKING,4066.24,1936.78,6003.02,FAILED,2026-04-24,2026-04-01,REF83278616,
RPY000230,LN565157,CUST39629,Girish Bhattacharyya,6538316770,gwable@example.com,BR218,SBIN0626397,IMPS,38148.3,235.06,38383.36,INVALID,2026-01-22,2025-12-27,REF21469840,Auto-debit processed
RPY000231,LN562255,CUST31818,Alka Subramaniam,8888388422,pandeyanmol@example.com,BR472,SBIN0288677,IMPS,2062.85,1673.03,3735.88,INVALID,2026-03-09,2026-01-29,REF13406004,Delayed payment
RPY000232,LN964520,CUST83878,Bahadurjit Bumb,9185823765,bassiindali@example.net,BR573,SBIN0117288,NETBANKING,33901.0,951.93,34852.93,FAILED,2026-03-30,2026-03-08,REF47135541,
RPY000233,LN885407,CUST71391,Baljiwan Shan,6136167022,madhavbabu@example.com,BR822,SBIN0637821,NEFT,18172.81,1317.58,19490.39,FAILED,2026-02-09,2026-02-04,REF12363920,Transaction failed at gateway
RPY000234,LN794026,CUST40669,Irya Solanki,6699634942,baljiwandada@example.org,BR737,SBIN0477404,NETBANKING,31131.48,1318.11,32449.59,PENDING,2026-04-17,2026-03-03,REF96138839,Payment received successfully
RPY000235,LN190767,CUST79714,Harita Ramaswamy,6582186030,tanaydutt@example.net,BR980,SBIN0765372,IMPS,24334.81,1159.55,25494.36,PENDING,2026-05-26,2026-05-26,REF35564314,Delayed payment
RPY000236,LN120839,CUST13919,Harish Jayaraman,7364999557,abeeragrawal@example.org,BR765,SBIN0925024,CHEQUE,22390.0,1068.57,23458.57,SUCCESS,2026-06-20,2026-06-03,REF62524795,Payment received successfully
RPY000237,LN311438,CUST94306,Charvi Guha,9613792643,nrandhawa@example.net,BR635,SBIN0615665,IMPS,2085.48,932.87,3018.35,REVERSED,2026-01-10,2025-12-08,REF90069530,
RPY000238,LN821753,CUST46266,Pahal Ramanathan,9364033879,nayarmaanav@example.net,BR794,SBIN0343835,UPI,24763.41,1266.39,26029.8,REVERSED,2026-05-30,2026-05-14,REF80833129,Delayed payment
